9	b298e5b9116a	_advance_library_stage_interaction@UI/Screens/library_screen.py:5590 _next_character_page_generation@UI/Screens/personas_screen.py:3480 _advance_persona_buddy_session@UI/Screens/personas_screen.py:4606 invalidate@UI/Library_Modules/library_media_trash_browse_controller.py:316 _next_request_token@UI/Library_Modules/prompt_history.py:79 _next_request_token@UI/Library_Modules/prompt_collections.py:157 _next_request_token@UI/Library_Modules/library_skills_browse_controller.py:185 _next_request_token@UI/Library_Modules/library_prompt_browse_controller.py:137 _reserve_operation@Widgets/Console/console_auto_speak_consent.py:398 _next_request_id@Widgets/Console/console_side_chat_modal.py:205
4	c46b6593d176	_notify_library_ingest_warning@UI/Screens/library_screen.py:28510 _notify_library_media_edit_warning@UI/Screens/library_screen.py:32251 _notify_library_media_delete_warning@UI/Screens/library_screen.py:32459 _notify_library_media_analysis_warning@UI/Screens/library_screen.py:33311 _notify_library_media_highlight_warning@UI/Library_Modules/library_media_controller.py:3610 _notify_library_media_read_later_warning@UI/Library_Modules/library_media_controller.py:4592 _notify_skill_dirty_veto@UI/Library_Modules/library_skills_controller.py:2317 _notify_library_note_delete_warning@UI/Library_Modules/library_notes_controller.py:5906 _notify_library_note_create_warning@UI/Library_Modules/library_notes_controller.py:6331
7	ac1c9940c7cf	update_path@Widgets/enhanced_file_picker.py:322 set_unsaved@Widgets/Persona_Widgets/personas_inspector_pane.py:435 _set_repository_text@Widgets/Library/library_file_notes_git_panel.py:1956 render_commit_availability@Widgets/Library/library_file_notes_git_panel.py:1960 render_push_availability@Widgets/Library/library_file_notes_git_panel.py:2004 set_match_lines@Widgets/Library/library_media_raw_view.py:505 processing_status@Widgets/NewIngest/UnifiedProcessor.py:268 set_file_type_filter@Widgets/Coding_Widgets/repo_tree_widgets.py:608 set_type_filter@Widgets/Media/media_search_panel.py:393
4	ff547d37a737	aclose@Chat/console_voice_process.py:125 _handle_page_changed@UI/Screens/personas_screen.py:4108 _source_requested@Widgets/Console/console_prompts_modal.py:1706 _artifact_requested@Widgets/Console/console_prompts_modal.py:1741 _retry_default_save@Widgets/Console/console_settings_modal.py:3751 _discard_default_retry@Widgets/Console/console_settings_modal.py:3756 _refresh_running_app@Widgets/Console/console_settings_modal.py:3761 _dismiss_runtime_refresh@Widgets/Console/console_settings_modal.py:3768
5	b64eeaf5531b	replace_disclosed_names@Agents/agent_service.py:5345 _replace_pressed@Widgets/Persona_Widgets/personas_visual_identity_pack_widget.py:381 _generate_pressed@Widgets/Persona_Widgets/personas_visual_identity_pack_widget.py:386 _clear_pressed@Widgets/Persona_Widgets/personas_visual_identity_pack_widget.py:397 _replace_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:551 _clear_pressed@Widgets/Persona_Widgets/personas_persona_visual_pack_widget.py:556 fit_and_restore_scroll@Widgets/Console/console_workspace_context.py:939 _full_settings@Widgets/Console/console_model_popover.py:1159
7	01c4711b1a18	unique_object@Chat/library_activity.py:487 unique_object@Chat/library_preparation.py:174 unique_object@Chat/console_dispatch_checkpoint.py:275 _unique_json_object@Chat/console_trace_regex_worker.py:58 _unique_json_object@Tools/watchlists_tool_service.py:1257 _reject_duplicate_keys@Tools/workspace_tool_protocol.py:407 _reject_duplicate_keys@MCP/permission_store.py:388
5	d4469e801433	_require_ledger@Chat/console_agent_bridge.py:2827 runner_task@Chat/console_voice_attempts.py:319 _require_sync_scope_service@Chat/chat_conversation_scope_service.py:105 terminal_turn@LLM_Calls/hosted_chat.py:193 _play_console_video@UI/Console_Modules/message.py:555 _save_console_video_copy@UI/Console_Modules/message.py:561 _regenerate_console_video_message@UI/Console_Modules/message.py:567
3	96f154cb5acb	handle_library_media_edit_cancel@UI/Library_Modules/library_media_controller.py:3416 handle_library_media_delete_cancel@UI/Library_Modules/library_media_controller.py:3459 handle_library_media_analysis_edit@UI/Library_Modules/library_media_controller.py:4603 handle_library_media_analysis_cancel@UI/Library_Modules/library_media_controller.py:4615 arm_library_collection_capture_hard_delete@UI/Library_Modules/library_collections_controller.py:1670 cancel_library_collection_capture_hard_delete@UI/Library_Modules/library_collections_controller.py:1678 _cancel_generation_confirmation@Widgets/Console/console_settings_modal.py:6004
3	44f6e743b002	handle_library_media_content_mode_rendered@UI/Library_Modules/library_media_controller.py:4382 handle_library_media_content_mode_raw@UI/Library_Modules/library_media_controller.py:4395 handle_library_note_export_markdown@UI/Library_Modules/library_notes_controller.py:4336 handle_library_note_export_text@UI/Library_Modules/library_notes_controller.py:4346 summarize_library_collection_capture@UI/Library_Modules/library_collections_controller.py:1566 listen_to_library_collection_capture@UI/Library_Modules/library_collections_controller.py:1573 save_library_collection_capture_offline@UI/Library_Modules/library_collections_controller.py:1580
3	42ba32b399ac	_browse@Widgets/Console/trace_export_dialog.py:266 _export@Widgets/Console/trace_export_dialog.py:297 _submit_path@Widgets/Console/trace_export_dialog.py:302 _export@Widgets/Console/console_exchange_export_dialog.py:224 _submit_path@Widgets/Console/console_exchange_export_dialog.py:231 _purge_pressed@Widgets/Console/console_capture_policy_dialog.py:723 _privacy_apply_pressed@Widgets/Console/console_capture_policy_dialog.py:1000
5	b8cc998485bc	_field@Chat/trajectory_export.py:147 _value@Chat/library_activity.py:302 _field@Chat/library_activity.py:685 _record_value@UI/Library_Modules/screen_helpers.py:194 _record_get@Widgets/Writing/writing_detail_panel.py:233 _mapping_get@Widgets/Writing/writing_outline_tree.py:278
2	97bbdcd25fcb	get_segment@Chat/console_trace_repository.py:1751 get_semantic_revision@Chat/console_trace_repository.py:2563 get_surface_node@Chat/console_trace_repository.py:2772 get_surface_tail@Chat/console_trace_repository.py:2897 _get_response_link@Chat/console_trace_repository.py:3798 _current_revision@Chat/console_semantic_revision.py:744
6	7e11b6af5927	retry@Chat/console_fleet_wake.py:503 _reset_expression_generate_style@UI/Screens/personas_screen.py:13321 _apply_search_filter_after_debounce@Widgets/enhanced_file_picker.py:748 clear_push_availability@Widgets/Library/library_file_notes_git_panel.py:2012 _debounced_git_refresh@Widgets/Library/library_file_notes_workspace.py:3576 invalidate_improvement_undo@Widgets/Console/console_composer_bar.py:893
2	016a455a3da1	__setattr__@Chat/console_voice_trace_gateway.py:155 __setattr__@Chat/console_voice_trace_gateway.py:198 __setattr__@Chat/console_voice_trace_gateway.py:248 __setattr__@Chat/console_voice_trace_gateway.py:293 __setattr__@Chat/provider_setup_persistence.py:476 __setattr__@Chat/provider_setup_persistence.py:565
4	b6673319f805	_cancel_return@UI/Screens/settings_screen.py:27267 request_library_activity_focus@UI/Console_Modules/right_rail.py:653 _refit_path_surfaces@Widgets/Library/library_file_notes_workspace.py:3133 _sync_editor_action_layout@Widgets/Library/library_file_notes_workspace.py:3331 confirm@Widgets/Media/media_viewer_panel.py:2091 cancel@Widgets/Media/media_viewer_panel.py:2096
3	bcab10fcebdd	_notify_library_conversation_unavailable@UI/Library_Modules/library_conversations_controller.py:1542 _notify_library_prompt_unrepresentable_markdown@UI/Library_Modules/library_prompts_controller.py:3761 _notify_library_prompt_legacy_recipe_requires_conversion@UI/Library_Modules/library_prompts_controller.py:3782 _notify_library_prompt_unsupported_artifact_type@UI/Library_Modules/library_prompts_controller.py:3815 _notify_library_note_import_failure@UI/Library_Modules/library_notes_controller.py:5055 _notify_library_note_missing_warning@UI/Library_Modules/library_notes_controller.py:6159
